Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [233] fRotate(int (*) [3][3]) [105] std::allocator<std::_List_node<int> >::~allocator() [430] void std::__make_heap<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter&)
 [234] lRotate(int (*) [3][3]) [5] std::_List_node<edge>::_M_valptr() [431] void std::__push_heap<int*, long, int, __gnu_cxx::__ops::_Iter_less_val>(int*, long, long, int, __gnu_cxx::__ops::_Iter_less_val&)
 [235] rRotate(int (*) [3][3]) [9] std::_List_node<corner>::_M_valptr() [432] void std::__sort_heap<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter&)
 [207] uRotate(int (*) [3][3]) [139] std::_List_node<middle>::_M_valptr() [193] int* std::__miter_base<int*>(int*)
 [242] biRotate(int (*) [3][3]) [73] std::_List_node<int>::_M_valptr() [190] int* std::__niter_base<int*>(int*)
 [157] copyCube(int (*) [3][3]) [64] std::_List_node<unsigned long>::_M_valptr() [433] void std::__adjust_heap<int*, long, int, __gnu_cxx::__ops::_Iter_less_iter>(int*, long, long, int, __gnu_cxx::__ops::_Iter_less_iter)
 [206] diRotate(int (*) [3][3]) [55] std::_List_iterator<edge>::_List_iterator(std::__detail::_List_node_base*) [434] void std::__heap_select<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, int*, __gnu_cxx::__ops::_Iter_less_iter)
 [337] failsafe(std::__cxx11::list<edge, std::allocator<edge> >*, std::__cxx11::list<corner, std::allocator<corner> >*) [319] std::_List_iterator<edge>::_List_iterator() [229] int* std::move_backward<int*, int*>(int*, int*, int*)
 [248] fiRotate(int (*) [3][3]) [422] std::_List_iterator<edge>::operator--() [435] void std::__partial_sort<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, int*, __gnu_cxx::__ops::_Iter_less_iter)
 [250] getEdges(int (*) [2], int (*) [3][3]) [65] std::_List_iterator<edge>::operator++(int) [221] void std::__insertion_sort<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter)
 [247] liRotate(int (*) [3][3]) [101] std::_List_iterator<edge>::operator++() [222] void std::__introsort_loop<int*, long, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, long, __gnu_cxx::__ops::_Iter_less_iter)
 [240] riRotate(int (*) [3][3]) [54] std::_List_iterator<corner>::_List_iterator(std::__detail::_List_node_base*) [181] std::iterator_traits<char*>::iterator_category std::__iterator_category<char*>(char* const&)
 [267] setEdges(int (*) [2], int (*) [3][3], int (*) [3][3], int (*) [3][3]) [325] std::_List_iterator<corner>::_List_iterator() [187] std::iterator_traits<std::_List_iterator<edge> >::iterator_category std::__iterator_category<std::_List_iterator<edge> >(std::_List_iterator<edge> const&)
 [232] uiRotate(int (*) [3][3]) [423] std::_List_iterator<corner>::operator--() [161] std::iterator_traits<std::_List_iterator<corner> >::iterator_category std::__iterator_category<std::_List_iterator<corner> >(std::_List_iterator<corner> const&)
 [338] checkface(int)         [59] std::_List_iterator<corner>::operator++(int) [436] int* std::__unguarded_partition<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, int*, __gnu_cxx::__ops::_Iter_less_iter)
 [349] cubesback()            [66] std::_List_iterator<corner>::operator++() [230] int* std::__copy_move_backward_a<true, int*, int*>(int*, int*, int*)
   [4] fillEdges(std::__cxx11::list<edge, std::allocator<edge> >*, int (*) [3][3], int*, int (*) [3][3], int (*) [3][3]) [169] std::_List_iterator<middle>::_List_iterator(std::__detail::_List_node_base*) [223] void std::__final_insertion_sort<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter)
  [14] findEdges(std::__cxx11::list<edge, std::allocator<edge> >*, int*, int) [341] std::_List_iterator<middle>::_List_iterator() [437] void std::__move_median_to_first<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, int*, int*, __gnu_cxx::__ops::_Iter_less_iter)
 [246] getCorner(int, int*)  [174] std::_List_iterator<middle>::operator++(int) [231] int* std::__copy_move_backward_a2<true, int*, int*>(int*, int*, int*)
  [33] printlist(std::__cxx11::list<edge, std::allocator<edge> >*, std::__cxx11::list<corner, std::allocator<corner> >*) [74] std::_List_iterator<int>::_List_iterator(std::__detail::_List_node_base*) [209] void std::__unguarded_linear_insert<int*, __gnu_cxx::__ops::_Val_less_iter>(int*, __gnu_cxx::__ops::_Val_less_iter)
 [309] sendmoves()           [121] std::_List_iterator<int>::operator--() [438] void std::__unguarded_insertion_sort<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter)
 [369] ClientCube::clearMoves() [144] std::__allocated_ptr<std::allocator<std::_List_node<edge> > >::__allocated_ptr(std::allocator<std::_List_node<edge> >&, std::_List_node<edge>*) [439] int* std::__unguarded_partition_pivot<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter)
 [370] ClientCube::removeLast() [145] std::__allocated_ptr<std::allocator<std::_List_node<edge> > >::~__allocated_ptr() [224] std::__lg(long)
 [371] ClientCube::shift8by2n(int&, int&, int&, int&, int&, int&, int&, int&, int&) [146] std::__allocated_ptr<std::allocator<std::_List_node<edge> > >::operator=(decltype(nullptr)) [440] std::remove_reference<__gnu_cxx::__ops::_Iter_less_iter&>::type&& std::move<__gnu_cxx::__ops::_Iter_less_iter&>(__gnu_cxx::__ops::_Iter_less_iter&)
 [372] ClientCube::cubeToArray(int (*) [3][3]) [85] std::__allocated_ptr<std::allocator<std::_List_node<corner> > >::__allocated_ptr(std::allocator<std::_List_node<corner> >&, std::_List_node<corner>*) [184] std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
 [373] ClientCube::rotateEdges(int, bool) [86] std::__allocated_ptr<std::allocator<std::_List_node<corner> > >::~__allocated_ptr() [168] std::remove_reference<int&>::type&& std::move<int&>(int&)
 [374] ClientCube::shift12by3n(int&, int&, int&, int&, int&, int&, int&, int&, int&, int&, int&, int&, int&) [87] std::__allocated_ptr<std::allocator<std::_List_node<corner> > >::operator=(decltype(nullptr)) [225] void std::sort<int*>(int*, int*)
 [375] ClientCube::swapCorners(int) [285] std::__allocated_ptr<std::allocator<std::_List_node<middle> > >::__allocated_ptr(std::allocator<std::_List_node<middle> >&, std::_List_node<middle>*) [441] std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<int> >, std::is_move_constructible<int>, std::is_move_assignable<int> >::value, void>::type std::swap<int>(int&, int&)
 [376] ClientCube::cubeToString[abi:cxx11]() [286] std::__allocated_ptr<std::allocator<std::_List_node<middle> > >::~__allocated_ptr() [226] void std::__sort<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter)
 [377] ClientCube::findBestFace(int) [287] std::__allocated_ptr<std::allocator<std::_List_node<middle> > >::operator=(decltype(nullptr)) [188] void std::advance<std::_List_iterator<edge>, int>(std::_List_iterator<edge>&, int)
 [378] ClientCube::mapForSolver() [122] std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [162] void std::advance<std::_List_iterator<corner>, int>(std::_List_iterator<corner>&, int)
 [379] ClientCube::moveTopEdges() [123] std::__allocated_ptr<std::allocator<std::_List_node<int> > >::~__allocated_ptr() [70] edge const& std::forward<edge const&>(std::remove_reference<edge const&>::type&)
 [380] ClientCube::stringToCube(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [124] std::__allocated_ptr<std::allocator<std::_List_node<int> > >::operator=(decltype(nullptr)) [60] corner const& std::forward<corner const&>(std::remove_reference<corner const&>::type&)
 [381] ClientCube::solveTopCross() [154] std::allocator_traits<std::allocator<std::_List_node<edge> > >::deallocate(std::allocator<std::_List_node<edge> >&, std::_List_node<edge>*, unsigned long) [251] middle const& std::forward<middle const&>(std::remove_reference<middle const&>::type&)
 [382] ClientCube::twoEdgeRotate(int, bool) [155] void std::allocator_traits<std::allocator<std::_List_node<edge> > >::destroy<edge>(std::allocator<std::_List_node<edge> >&, edge*) [67] int const& std::forward<int const&>(std::remove_reference<int const&>::type&)
 [383] ClientCube::moveTopCorners() [147] std::allocator_traits<std::allocator<std::_List_node<edge> > >::allocate(std::allocator<std::_List_node<edge> >&, unsigned long) [182] std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*)
 [384] ClientCube::findBottomMatch(int) [148] void std::allocator_traits<std::allocator<std::_List_node<edge> > >::construct<edge, edge const&>(std::allocator<std::_List_node<edge> >&, edge*, edge const&) [189] void std::__advance<std::_List_iterator<edge>, long>(std::_List_iterator<edge>&, long, std::bidirectional_iterator_tag)
 [385] ClientCube::findNextTopEdge(int&, int&) [95] std::allocator_traits<std::allocator<std::_List_node<corner> > >::deallocate(std::allocator<std::_List_node<corner> >&, std::_List_node<corner>*, unsigned long) [163] void std::__advance<std::_List_iterator<corner>, long>(std::_List_iterator<corner>&, long, std::bidirectional_iterator_tag)
 [386] ClientCube::middleAlgorithm(int, int) [96] void std::allocator_traits<std::allocator<std::_List_node<corner> > >::destroy<corner>(std::allocator<std::_List_node<corner> >&, corner*) [442] void std::iter_swap<int*, int*>(int*, int*)
 [387] ClientCube::placeMiddleEdge(int, int) [88] std::allocator_traits<std::allocator<std::_List_node<corner> > >::allocate(std::allocator<std::_List_node<corner> >&, unsigned long) [167] bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*)
 [388] ClientCube::solveTopCorners() [89] void std::allocator_traits<std::allocator<std::_List_node<corner> > >::construct<corner, corner const&>(std::allocator<std::_List_node<corner> >&, corner*, corner const&) [185] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
 [389] ClientCube::twoCornerRotate(int, bool) [288] std::allocator_traits<std::allocator<std::_List_node<middle> > >::deallocate(std::allocator<std::_List_node<middle> >&, std::_List_node<middle>*, unsigned long) [186] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*)
 [390] ClientCube::solveBottomLayer() [289] void std::allocator_traits<std::allocator<std::_List_node<middle> > >::destroy<middle>(std::allocator<std::_List_node<middle> >&, middle*) [69] operator new(unsigned long, void*)
 [391] ClientCube::solveMiddleLayer() [290] std::allocator_traits<std::allocator<std::_List_node<middle> > >::allocate(std::allocator<std::_List_node<middle> >&, unsigned long) [443] __do_global_dtors_aux
 [392] ClientCube::cornerOrientation() [291] void std::allocator_traits<std::allocator<std::_List_node<middle> > >::construct<middle, middle const&>(std::allocator<std::_List_node<middle> >&, middle*, middle const&) [444] __do_global_dtors_aux_fini_array_entry
 [393] ClientCube::findNextTopCorner(int&, int&) [125] std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [445] __frame_dummy_init_array_entry
 [394] ClientCube::mapForCustomColor() [126] void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [446] __gmon_start__
 [395] ClientCube::numCorrectCorners() [127] std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [447] __libc_csu_fini
 [396] ClientCube::correctBottomEdges() [128] void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [448] __libc_csu_init
 [397] ClientCube::positionBottomEdges() [176] std::_List_const_iterator<edge>::_List_const_iterator(std::_List_iterator<edge> const&) [449] _dl_relocate_static_pie
 [398] ClientCube::correctBottomCorners() [159] std::_List_const_iterator<corner>::_List_const_iterator(std::_List_iterator<corner> const&) [450] _fini
 [399] ClientCube::numEdgesInCorrectPos() [301] std::_List_const_iterator<middle>::_List_const_iterator(std::_List_iterator<middle> const&) [451] _init
 [400] ClientCube::positionBottomCorners() [228] int* std::__copy_move_backward<true, true, std::random_access_iterator_tag>::__copy_move_b<int>(int const*, int const*, int*) [452] _start
 [401] ClientCube::last[abi:cxx11]() [198] std::__cxx11::_List_base<edge, std::allocator<edge> >::_List_impl::_List_impl() [44] atexit
 [402] ClientCube::print()   [203] std::__cxx11::_List_base<edge, std::allocator<edge> >::_List_impl::~_List_impl() [45] data_start
